id,bug.id,treatment,temp.avg,temp.var,hs.temp,hs.num,date.died,date.hatch,date.ovp,time.ovp,num.ovp,suc.ovp,date.3,mass.3,date.in.hs,time.in.hs,time.hs,tths1.ovp,date.out.hs,time.out.hs,date.4,mass.4,date.5,mass.5,date.em,instar.em,bled.em,mass.48em,num.em,num.coc,num.fail.spin,date.ecl,num.ecl,num.unem,load,date.end,mass.end,mongo.age,mongo.mass,instar.end,diss.wasp,diss.wasp.stage,mel,wand,pup,gen.notes,diss.notes
341,25.10_para_40.3_341,para,25,10,40,3,,2/15/18,2/20/18,9:49,1,,2/20/18,68.58,2/20/18,10:05,13:00,3:11,2/22/18,20:45,2/25/18,310.86,3/4/18,831.48,3/7/18,5,0,881.51,2,1,1,3/15/18,1,,2,,,,,,,,,,,,
342,25.10_para_40.4_342,para,25,10,40,4,,2/15/18,2/20/18,9:59,1,,2/20/18,67.1,2/20/18,10:05,13:00,3:01,2/23/18,22:00,2/23/18,306.41,2/27/18,1657.25,,,,,0,,,,,,0,3/13/18,4651.31,1,0,5,,,,,,mass 5 taken in pm,
343,25.10_para_0.0_343,para,25,10,0,0,,2/15/18,2/20/18,10:42,1,,2/20/18,56.49,,,,,,,2/24/18,289,2/28/18,1903.82,3/6/18,5,0,5184.33,236,221,15,3/12/18,151,,236,,,,,,,,,,,mass 5 taken in pm,
344,25.10_para_42.1_344,para,25,10,42,1,,2/15/18,2/20/18,10:17,1,,2/20/18,53.95,2/20/18,10:45,13:00,2:43,2/20/18,20:05,2/25/18,271.12,,,,,,,0,,,,,,0,3/14/18,807.54,1,0,4,,,,,,horn damaged during ovp. mass 4 taken in pm,
345,25.10_para_42.2_345,para,25,10,42,2,3/8/18,2/15/18,2/20/18,10:24,1,,2/20/18,61.76,2/20/18,10:45,13:00,2:36,2/21/18,20:22,2/25/18,379.36,3/2/18,1831.28,,,,,0,,,,,,0,,,,,,,,,,,,
346,25.10_para_42.3_346,para,25,10,42,3,,2/15/18,2/20/18,10:31,1,,2/20/18,58.39,2/20/18,10:45,13:00,2:29,2/22/18,20:45,2/23/18,282.99,2/27/18,1375.27,,,,,0,,,,,,0,3/13/18,14116.87,1,1,5,,,,,,mass 4 and 5 taken in pm,
347,25.10_para_42.4_347,para,25,10,42,4,,2/15/18,2/20/18,10:38,1,,2/20/18,58.77,2/20/18,10:45,13:00,2:22,2/23/18,22:00,2/23/18,160.62,2/27/18,663.26,,,,,0,,,,,,0,3/13/18,4580.39,1,0,6,,,,,,mass 5 taken in pm. molted to 6th 3/7/18. Mass: 3217.04. removed cuticle from 3-4th prolegs after molt to 6th,
348,25.10_para_42.1_348,para,25,10,42,1,,2/15/18,2/20/18,10:16,1,,2/20/18,66.89,2/20/18,10:45,13:00,2:44,2/20/18,20:05,2/22/18,264.83,2/26/18,1383.07,,,,,0,,,,,,0,,,,,,,,,1,1,mass 4 and 5 taken in pm. wandered 3/4/18. Mass: 10367.97. put in pupae box. frozen 3/27/18,
349,25.10_para_42.2_349,para,25,10,42,2,3/13/18,2/15/18,2/20/18,10:23,1,,2/20/18,74.2,2/20/18,10:45,13:00,2:37,2/21/18,20:22,2/24/18,245.82,2/28/18,1246.66,,,,,0,,,,,,0,,,,,,,,,,,mass 5 taken in pm,
350,25.10_para_42.3_350,para,25,10,42,3,,2/15/18,2/20/18,10:30,1,,2/20/18,53.57,2/20/18,10:45,13:00,2:30,2/22/18,20:45,2/25/18,304.91,3/2/18,1834.44,,,,,0,,,,,,0,3/16/18,11307.84,1,0,5,,,,,,,
351,25.10_para_42.4_351,para,25,10,42,4,,2/15/18,2/20/18,10:37,1,,2/20/18,72.97,2/20/18,10:45,13:00,2:23,2/23/18,22:00,2/22/18,260.22,2/25/18,1578.06,,,,,0,,,,,,0,,,,,,,,,1,,mass 5 taken in pm. wandered 3/3/18. Mass: 10933.47. frozen for dissection,
352,25.10_para_40.1_352,para,25,10,40,1,,2/16/18,2/20/18,9:29,1,,2/20/18,56.16,2/20/18,10:05,13:00,3:31,2/20/18,20:05,2/23/18,304.62,2/28/18,911.21,,,,,0,,,,,,0,,,,,,,,,1,1,"mass 4 and 5 taken in pm. wandered 3/6/18, mass=8320.43. put in pupa box. pupated normally. frozen 3/27/18",
353,25.10_para_40.2_353,para,25,10,40,2,,2/16/18,2/20/18,9:37,1,,2/20/18,44.58,2/20/18,10:05,13:00,3:23,2/21/18,20:22,2/24/18,223.42,,,3/7/18,4,0,399.72,1,1,0,,,,1,,,,,,,,,,,mass 4 taken in pm. bug died between emergence and counting cocoons. no wasp emergence after 20 days,
354,25.10_para_40.3_354,para,25,10,40,3,,2/16/18,2/20/18,9:47,1,,2/20/18,60.98,2/20/18,10:05,13:00,3:13,2/22/18,20:45,2/24/18,436.71,3/1/18,1471.55,,,,,0,,,,,,0,3/15/18,2849.04,1,0,5,,,,,,mass 4 taken in pm,
355,25.10_para_40.4_355,para,25,10,40,4,2/23/18,2/16/18,2/20/18,9:58,1,,2/20/18,53.4,2/20/18,10:05,13:00,3:02,2/23/18,22:00,,,,,,,,,0,,,,,,0,,,,,,,,,,,,
356,25.10_para_0.0_356,para,25,10,0,0,,2/16/18,2/20/18,10:40,1,,2/20/18,50.07,,,,,,,2/23/18,223.08,2/27/18,1037.83,3/5/18,5,0,2921.17,82,74,8,3/11/18,59,,82,,,,,,,,,,,mass 4 and 5 taken in pm,
357,25.10_para_42.1_357,para,25,10,42,1,3/1/18,2/16/18,2/20/18,10:15,1,,2/20/18,68.99,2/20/18,10:45,13:00,2:45,2/20/18,20:05,2/25/18,192.29,,,,,,,0,,,,,,0,,,,,,,,,,,mass 4 taken in pm,
358,25.10_para_42.2_358,para,25,10,42,2,,2/16/18,2/20/18,10:22,1,,2/20/18,57.97,2/20/18,10:45,13:00,2:38,2/21/18,20:22,2/24/18,363.99,2/28/18,2109.02,,,,,0,,,,,,0,3/14/18,4873.54,1,0,5,,,,,,mass 4 and 5 taken in pm,
359,25.10_para_42.3_359,para,25,10,42,3,,2/16/18,2/20/18,10:28,1,,2/20/18,57.58,2/20/18,10:45,13:00,2:32,2/22/18,20:45,2/24/18,316.78,3/2/18,1163.51,,,,,0,,,,,,0,3/16/18,2132.93,1,0,5,,,,,,mass 4 taken in pm,
360,25.10_para_42.4_360,para,25,10,42,4,3/8/18,2/16/18,2/20/18,10:35,1,,2/20/18,52.83,2/20/18,10:45,13:00,2:25,2/23/18,22:00,2/24/18,230.03,2/28/18,871.86,,,,,0,,,,,,0,,,,,,,,,,,mass 4 and 5 taken in pm,
361,25.10_para_40.1_361,para,25,10,40,1,,2/16/18,2/20/18,9:28,1,,2/20/18,48.92,2/20/18,10:05,13:00,3:32,2/20/18,20:05,2/24/18,262.28,2/28/18,1061.4,3/6/18,5,0,1992.27,48,45,3,3/12/18,39,,48,,,,,,,,,,,mass 4 and 5 taken in pm,
362,25.10_para_40.2_362,para,25,10,40,2,,2/16/18,2/20/18,9:36,1,,2/20/18,54.16,2/20/18,10:05,13:00,3:24,2/21/18,20:22,2/24/18,281.3,3/1/18,1123.92,3/6/18,5,0,2392.82,17,17,0,3/12/18,13,,17,,,,,,,,,,,,
363,25.10_para_40.3_363,para,25,10,40,3,2/21/18,2/16/18,2/20/18,9:46,1,,2/20/18,57.54,2/20/18,10:05,13:00,3:14,2/22/18,20:45,,,,,,,,,0,,,,,,0,,,,,,,,,,,head capsule damaged during ovp,
364,25.10_para_40.4_364,para,25,10,40,4,,2/16/18,2/20/18,9:56,1,,2/20/18,54.06,2/20/18,10:05,13:00,3:04,2/23/18,22:00,2/23/18,318.31,2/27/18,1749.49,,,,,0,,,,,,0,3/13/18,9363.97,1,0,5,,,,,,horn damaged at ovp. mass 5 taken in pm,
365,25.10_para_0.0_365,para,25,10,0,0,,2/16/18,2/20/18,10:40,2,,2/20/18,56.06,,,,,,,2/25/18,271.83,,,3/5/18,4,0,1011.35,40,37,3,3/11/18,32,,40,,,,,,,,,,,mass 4 taken in pm,
366,25.10_para_42.1_366,para,25,10,42,1,,2/14/18,2/20/18,10:12,1,,2/20/18,55.16,2/20/18,10:45,13:00,2:48,2/20/18,20:05,2/25/18,135.67,,,,,,,0,,,,,,0,3/14/18,358.24,1,0,4,,,,,,mass 4 taken in pm,
367,25.10_para_42.2_367,para,25,10,42,2,3/9/18,2/14/18,2/20/18,10:21,1,,2/20/18,55.38,2/20/18,10:45,13:00,2:39,2/21/18,20:22,2/23/18,161.49,2/27/18,706.35,,,,,0,,,,,,0,,,,,,,,,,,mass 4 and 5 taken in pm. molted to 6th instar 3/7/18. Mass: 2565.72. Did not molt ove thoracic legs at 6th . removed most unshed cuticle after molt to 6th,
368,25.10_para_42.3_368,para,25,10,42,3,,2/14/18,2/20/18,10:27,1,,2/20/18,46.47,2/20/18,10:45,13:00,2:33,2/22/18,20:45,2/23/18,228.46,2/28/18,1239.55,,,,,0,,,,,,0,3/14/18,14436.88,1,1,5,,,,,,mass 4 and 5 taken in pm,
369,25.10_para_42.4_369,para,25,10,42,4,,2/16/18,2/20/18,10:34,1,,2/20/18,46.48,2/20/18,10:45,13:00,2:26,2/23/18,22:00,2/24/18,200.01,3/1/18,887.54,,,,,0,,,,,,0,3/15/18,13114.82,1,0,5,,,,,,mass 5 taken in pm,
370,25.10_para_40.1_370,para,25,10,40,1,,2/16/18,2/20/18,9:27,1,,2/20/18,41.61,2/20/18,10:05,13:00,3:33,2/20/18,20:05,2/24/18,221.02,2/28/18,1318.7,3/6/18,5,0,3797.45,86,80,6,3/12/18,69,,86,,,,,,,,,,,mass 5 taken in pm,
371,25.10_para_40.2_371,para,25,10,40,2,,2/16/18,2/20/18,9:35,1,,2/20/18,49.96,2/20/18,10:05,13:00,3:25,2/21/18,20:22,2/24/18,226.14,2/28/18,1389.36,,,,,0,,,,,,0,3/14/18,14006.66,1,1,5,,,,,,horn damaged at ovp. mass 5 taken in pm,
372,25.10_para_40.3_372,para,25,10,40,3,,2/16/18,2/20/18,9:44,1,,2/20/18,56.26,2/20/18,10:05,13:00,3:16,2/22/18,20:45,2/22/18,168.4,2/26/18,915.96,,,,,0,,,,,,0,3/12/18,7317.27,1,0,5,,,,,,mass 4 and 5 taken in pm,
373,25.10_para_40.4_373,para,25,10,40,4,,2/16/18,2/20/18,9:55,1,,2/20/18,56.44,2/20/18,10:05,13:00,3:05,2/23/18,22:00,2/23/18,290.99,2/27/18,1729.78,,,,,0,,,,,,0,3/13/18,11451.38,1,0,5,,,,,,mass 5 taken in pm,
374,25.10_para_42.1_374,para,25,10,42,1,,2/16/18,2/20/18,10:10,1,,2/20/18,52.13,2/20/18,10:45,13:00,2:50,2/20/18,20:05,2/23/18,637.71,2/26/18,1902.45,,,,,0,,,,,,0,,,,,,,,,1,1,mass 4 and 5 taken in pm. wandered 3/3/18. Mass: 11074.48. Put in pupae box. frozen 3/27/18,
375,25.10_para_42.2_375,para,25,10,42,2,,2/16/18,2/20/18,10:19,1,,2/20/18,49.86,2/20/18,10:45,13:00,2:41,2/21/18,20:22,2/25/18,215.03,,,3/7/18,4,0,709.45,1,0,1,,,,1,,,,,,,,,,,,
376,25.10_para_42.3_376,para,25,10,42,3,,2/16/18,2/20/18,10:26,1,,2/20/18,56.38,2/20/18,10:45,13:00,2:34,2/22/18,20:45,2/24/18,270.48,2/28/18,1134.16,,,,,0,,,,,,0,3/14/18,13877.15,1,0,5,,,,,,mass 4 and 5 taken in pm,
377,25.10_para_42.4_377,para,25,10,42,4,,2/16/18,2/20/18,10:33,1,,2/20/18,47.36,2/20/18,10:45,13:00,2:27,2/23/18,22:00,2/23/18,314.01,2/26/18,1055.55,,,,,0,,,,,,0,,,,,,0,,0.5,1,,mass 5 taken in pm. 3/4/18. Mass: 9541.63. frozen for dissection,"dissected after wandering. Found a few potential melanized plaques, but difficult to tell because of numerous fat bodies, and the rapidity of hemolymph melanization. Took a few pictures on phone (will upload to drive folder)"
378,25.10_para_40.1_378,para,25,10,40,1,,2/16/18,2/20/18,9:26,1,,2/20/18,59.82,2/20/18,10:05,13:00,3:34,2/20/18,20:05,2/24/18,182.07,,,,,,,0,,,,,,0,3/14/18,492.83,1,0,4,,,,,,mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 4th,
379,25.10_para_40.2_379,para,25,10,40,2,,2/16/18,2/20/18,9:33,1,,2/20/18,47.56,2/20/18,10:05,13:00,3:27,2/21/18,20:22,2/24/18,288.52,2/28/18,1286.39,3/7/18,5,0,2082.96,3,3,0,3/13/18,2,,3,,,,,,,,,,,mass 5 taken in pm,
380,25.10_para_40.3_380,para,25,10,40,3,,2/16/18,2/20/18,9:43,1,,2/20/18,60.8,2/20/18,10:05,13:00,3:17,2/22/18,20:45,2/23/18,250.07,3/1/18,915.64,,,,,0,,,,,,0,3/15/18,2634.12,1,0,5,1,1,1,,,mass 4 taken in pm,"had small but distinct plaques, not very many. malphigian tubules were a translucent tan color--have seen in other mongos. Some muscle tissue also had a tan tint. Maybe found 1 wasp larvae--misshapen and round. Also found a strange mass of circular structures--no idea what it is, have not seen anything like it before--when I put a cover slip on it, it exploded and exposed a tiny wasp larvae--maybe it was a giant egg full of teratocytes?? Also saw teratocytes in hemolymph"
381,25.10_para_40.4_381,para,25,10,40,4,,2/16/18,2/20/18,9:54,1,,2/20/18,52.25,2/20/18,10:05,13:00,3:06,2/23/18,22:00,2/24/18,276.45,3/2/18,2509.12,,,,,0,,,,,,0,3/16/18,18263.17,1,1,5,,,,,,,
382,25.10_para_0.0_382,para,25,10,0,0,,2/16/18,2/20/18,10:39,1,,2/20/18,59.78,,,,,,,2/23/18,307.23,2/28/18,1231.24,3/6/18,5,0,2166.23,16,13,3,3/13/18,9,,16,,,,,,,,,,,mass 4 and 5 taken in pm,
383,25.10_para_42.1_383,para,25,10,42,1,,2/16/18,2/20/18,10:09,1,,2/20/18,56.21,2/20/18,10:45,13:00,2:51,2/20/18,20:05,2/23/18,225.14,2/27/18,950.53,3/6/18,5,0,2300.73,14,10,4,3/12/18,6,,14,,,,,,,,,,,mass 4 and 5 taken in pm,
384,25.10_para_42.2_384,para,25,10,42,2,,2/16/18,2/20/18,10:19,1,,2/20/18,40.19,2/20/18,10:45,13:00,2:41,2/21/18,20:22,2/24/18,122.81,2/28/18,837.19,,,,,0,,,,,,0,3/14/18,10659.71,1,0,5,,,,,,mass 5 taken in pm,
385,25.10_para_42.3_385,para,25,10,42,3,,2/16/18,2/20/18,10:25,2,,2/20/18,43.78,2/20/18,10:45,13:00,2:35,2/22/18,20:45,2/25/18,202.23,3/1/18,856.76,,,,,0,,,,,,0,3/15/18,11931.14,1,0,5,,,,,,mass 5 taken in pm,
386,25.10_para_42.4_386,para,25,10,42,4,,2/16/18,2/20/18,10:32,1,,2/20/18,47.05,2/20/18,10:45,13:00,2:28,2/23/18,22:00,2/24/18,217.06,3/1/18,1392.54,,,,,0,,,,,,0,3/15/18,14018.37,1,1,5,,,,,,removed cuticle from 4-5th prolegs after molt to 3rd,
387,25.10_para_40.1_387,para,25,10,40,1,,2/16/18,2/20/18,11:04,1,,2/20/18,55.01,2/20/18,11:18,13:00,1:56,2/20/18,20:05,2/24/18,205.25,3/1/18,1020.06,,,,,0,,,,,,0,3/15/18,1236.56,1,0,5,,,,,,mass 4 taken in pm,
388,25.10_para_40.2_388,para,25,10,40,2,,2/16/18,2/20/18,11:26,1,,2/20/18,57.82,2/20/18,11:32,13:00,1:34,2/21/18,20:22,2/23/18,190.85,2/27/18,986.7,,,,,0,,,,,,0,3/13/18,13122.95,1,0,5,,,,,,mass 4 and 5 taken in pm,
389,25.10_para_40.3_389,para,25,10,40,3,,2/16/18,2/20/18,11:39,1,,2/20/18,50.24,2/20/18,11:44,13:00,1:21,2/22/18,20:45,2/24/18,286.57,2/28/18,1451.91,,,,,0,,,,,,0,3/14/18,3295.78,1,0,5,0,,0.5,1,,"mass 5 taken in pm. wandered, no recorded mass.",
390,25.10_para_40.4_390,para,25,10,40,4,,2/16/18,2/20/18,11:52,1,,2/20/18,72.27,2/20/18,11:56,13:00,1:08,2/23/18,22:00,2/24/18,240.79,2/28/18,1141.09,,,,,0,,,,,,0,3/14/18,12624.53,1,0,5,,,,,,mass 5 taken in pm. removed cuticle from all prolegs after molt to 5th,
391,25.10_para_42.1_391,para,25,10,42,1,,2/16/18,2/20/18,11:16,2,,2/20/18,59.83,2/20/18,11:18,13:00,1:44,2/20/18,20:05,2/25/18,255.49,3/2/18,932.16,3/8/18,5,1,2462.91,22,18,4,3/14/18,14,,22,,,,,,,,,,,mass 4 and 5 taken in pm,
392,25.10_para_42.2_392,para,25,10,42,2,,2/16/18,2/20/18,11:28,1,,2/20/18,58.88,2/20/18,11:32,13:00,1:32,2/21/18,20:22,2/27/18,144.07,3/7/18,386.99,,,,,0,,,,,,0,3/21/18,4421.74,1,0,6,0,,1,,,mass 4 taken in pm. removed cuticle from 5th proleg after molt to 4th. molted to 6th instar 3/17/18. Mass: 1313.73,"found very clear plaques, no sign of wasp larvae, did not notice any teratocytes"
393,25.10_para_42.3_393,para,25,10,42,3,,2/16/18,2/20/18,11:42,1,,2/20/18,56.62,2/20/18,11:44,13:00,1:18,2/22/18,20:45,2/24/18,252.13,3/1/18,943.02,,,,,0,,,,,,0,3/15/18,7440.13,1,0,6,,,,,,mass 5 taken in pm. molted to 6th instar 3/11/18. Mass: 4860.17. did not molt over thoracic legs at molt to 6th--removed most unshed cuticle over body,
394,25.10_para_42.4_394,para,25,10,42,4,3/9/18,2/16/18,2/20/18,11:53,1,,2/20/18,57.15,2/20/18,11:56,13:00,1:07,2/23/18,22:00,2/23/18,213.59,3/1/18,994.16,,,,,0,,,,,,0,,,,,,,,,,,mass 5 taken in pm. bled during molt. removed cuticle from 5th prolegs after molt to 5th,
395,25.10_para_40.1_395,para,25,10,40,1,3/1/18,2/16/18,2/20/18,11:06,2,,2/20/18,61.5,2/20/18,11:18,13:00,1:54,2/20/18,20:05,2/25/18,283.22,,,,,,,0,,,,,,0,,,,,,,,,,,mass 4 taken in pm,
396,25.10_para_40.2_396,para,25,10,40,2,,2/16/18,2/20/18,11:25,1,,2/20/18,50.68,2/20/18,11:32,13:00,1:35,2/21/18,20:22,2/22/18,281.96,2/27/18,1418.87,,,,,0,,,,,,0,,,,,,,,,1,1,"mass 4 and 5 taken in pm. wandered 3/5/18, mass=8606.37. put in pupation box.. pupated normally. frozen 3/27/18",
397,25.10_para_40.3_397,para,25,10,40,3,,2/16/18,2/20/18,11:39,1,,2/20/18,59.91,2/20/18,11:44,13:00,1:21,2/22/18,20:45,2/24/18,335.89,3/2/18,2170.48,,,,,0,,,,,,0,3/16/18,17304.29,1,1,5,,,,,,,
398,25.10_para_40.4_398,para,25,10,40,4,,2/16/18,2/20/18,11:51,1,,2/20/18,52.81,2/20/18,11:56,13:00,1:09,2/23/18,22:00,2/23/18,551.28,2/26/18,1614.27,,,,,0,,,,,,0,,,,,,,,,1,,"mass 5 taken in pm. wandered 3/5/18, mass =11314.78. kept for dissection.",possible melanized eggs. no other signs of wasp
399,25.10_para_42.1_399,para,25,10,42,1,,2/16/18,2/20/18,11:13,1,,2/20/18,66.44,2/20/18,11:18,13:00,1:47,2/20/18,20:05,2/24/18,263.84,2/28/18,1133.46,,,,,0,,,,,4,4,3/14/18,2398.81,1,0,5,1,2,1,,,mass 5 taken in pm,"found 2 late second larvae, one early second and one odd larvae with wha tlooked like two bulbous ends. also found some melanized plaques"
400,25.10_para_42.2_400,para,25,10,42,2,,2/16/18,2/20/18,11:29,1,,2/20/18,53.99,2/20/18,11:32,13:00,1:31,2/21/18,20:22,2/24/18,299.26,2/28/18,1684.57,,,,,0,,,,,,0,3/14/18,1712.74,1,1,5,,,,,,mass 4 and 5 taken in pm,
401,25.10_para_42.3_401,para,25,10,42,3,,2/16/18,2/20/18,11:43,1,,2/20/18,50.85,2/20/18,11:44,13:00,1:17,2/22/18,20:45,2/23/18,259.62,2/27/18,1495.89,,,,,0,,,,,,0,3/13/18,14500.84,1,1,5,,,,,,mass 4 and 5 taken in pm,
402,25.10_para_40.1_402,para,25,10,40,1,,2/16/18,2/20/18,11:08,2,,2/20/18,57.78,2/20/18,11:18,13:00,1:52,2/20/18,20:05,2/24/18,300.1,3/1/18,1775.13,3/7/18,5,0,3860.93,57,53,4,3/12/18,41,,57,,,,,,,,,,,dropped 2/27/18. not injured. mass 5 taken in pm,
403,25.10_para_40.2_403,para,25,10,40,2,,2/16/18,2/20/18,11:24,1,,2/20/18,59.77,2/20/18,11:32,13:00,1:36,2/21/18,20:22,2/24/18,310.56,2/28/18,910.51,3/6/18,5,0,1618.11,8,8,0,3/13/18,5,,8,,,,,,,,,,,mass 4 and 5 taken in pm. was attempting to chew on wasp larvae during emergence,
404,25.10_para_40.3_404,para,25,10,40,3,,2/16/18,2/20/18,11:37,1,,2/20/18,59.17,2/20/18,11:44,13:00,1:23,2/22/18,20:45,2/24/18,316.49,2/28/18,1574.23,,,,,0,,,,,,0,3/14/18,14561.57,1,1,5,,,,,,mass 5 taken in pm,
405,25.10_para_40.4_405,para,25,10,40,4,,2/16/18,2/20/18,11:49,1,,2/20/18,61.76,2/20/18,11:56,13:00,1:11,2/23/18,22:00,2/23/18,307.97,2/27/18,1552.43,,,,,0,,,,,,0,3/13/18,8592.39,1,0,5,,,,,,mass 5 taken in pm,
406,25.10_para_42.1_406,para,25,10,42,1,,2/16/18,2/20/18,11:10,2,,2/20/18,62.11,2/20/18,11:18,13:00,1:50,2/20/18,20:05,2/25/18,369.15,,,3/6/18,4,1,1237.13,7,2,5,3/11/18,2,,7,,,,,,,,,,,2/25/18,
407,25.10_para_42.2_407,para,25,10,42,2,,2/16/18,2/20/18,11:30,1,,2/20/18,51.19,2/20/18,11:32,13:00,1:30,2/21/18,20:22,2/25/18,256.8,3/1/18,1492.99,,,,,0,,,,,,0,3/15/18,15210.27,1,1,5,,,,,,mass 4 and 5 taken in pm,
408,25.10_para_42.3_408,para,25,10,42,3,,2/16/18,2/20/18,11:44,1,,2/20/18,45.84,2/20/18,11:44,13:00,1:16,2/22/18,20:45,2/23/18,168.29,3/4/18,623.73,,,,,0,,,,,,0,3/18/18,896.33,1,0,5,,,,,,mass 4 taken in pm. removed head capsule after molt to 5th. mouth parts hardened poorly--may not be able to eat,
409,25.10_para_42.1_409,para,25,10,42,1,,2/16/18,2/20/18,11:11,1,,2/20/18,50.24,2/20/18,11:18,13:00,1:49,2/20/18,20:05,2/25/18,223.73,3/5/18,654.68,3/10/18,5,0,622.17,4,3,1,3/16/18,2,,4,,,,,,,,,,,mass 4 taken in pm,
410,25.10_para_40.1_410,para,25,10,40,1,,2/16/18,2/20/18,11:10,1,,2/20/18,58.51,2/20/18,11:18,13:00,1:50,2/20/18,20:05,2/24/18,360.69,2/28/18,1719.96,,,,,0,,,,,,0,3/14/18,4008.4,1,0,5,,,,,,mass 5 taken in pm,
411,25.10_para_40.2_411,para,25,10,40,2,,2/16/18,2/20/18,11:23,1,,2/20/18,54,2/20/18,11:32,13:00,1:37,2/21/18,20:22,2/25/18,142.16,,,3/5/18,4,1,634.03,13,11,2,3/11/18,10,,13,,,,,,,,,,,mass 4 taken in pm,
412,25.10_para_40.3_412,para,25,10,40,3,,2/16/18,2/20/18,11:36,1,,2/20/18,47.53,2/20/18,11:44,13:00,1:24,2/22/18,20:45,2/24/18,293.44,2/28/18,1455.47,,,,,0,,,,,,0,3/14/18,14104.91,1,1,5,,,,,,mass 4 and 5 taken in pm,
413,25.10_para_40.4_413,para,25,10,40,4,,2/16/18,2/20/18,11:48,1,,2/20/18,61.43,2/20/18,11:56,13:00,1:12,2/23/18,22:00,2/24/18,340.73,3/1/18,1608.09,,,,,0,,,,,,0,3/15/18,3651.88,1,0,5,,,,,,,
414,25.10_para_40.4_414,para,25,10,40,4,,2/16/18,2/20/18,12:05,1,,2/20/18,45.29,2/20/18,12:06,13:00,0:55,2/23/18,22:00,2/24/18,233.86,3/2/18,1106.73,,,,,0,,,,,,0,3/16/18,3653.77,1,0,5,,,,,,,
415,25.10_para_40.4_415,para,25,10,40,4,,2/15/18,2/21/18,7:59,1,,2/21/18,46.61,2/21/18,8:01,13:00,5:01,2/24/18,20:18,2/24/18,367.22,2/28/18,1941.82,,,,,0,,,,,,0,3/14/18,8195.83,1,0,5,,,,,,mass 4 and 5 taken in pm,
416,25.10_para_40.3_416,para,25,10,40,3,,2/16/18,2/22/18,9:41,1,,2/22/18,45.13,2/22/18,9:45,13:00,3:19,2/24/18,20:18,2/24/18,195.02,3/1/18,1647.85,,,,,0,,,,,,0,,,,,,,,,1,,"mass 5 taken in pm. wandered 3/7/18, mass=12505.20. frozen for dissection.",
417,25.10_para_40.3_417,para,25,10,40,3,,2/16/18,2/22/18,9:43,1,,2/22/18,48.7,2/22/18,9:45,13:00,3:17,2/24/18,20:18,2/24/18,170.04,2/28/18,1111.96,,,,,0,,,,,,0,,,,,,,,,1,1,"mass 5 taken in pm. wandered 3/6/18, mass=9010.35. put in pupa box.. frozen 3/27/18",
418,25.10_para_42.2_418,para,25,10,42,2,,2/15/18,2/22/18,9:44,1,,2/22/18,69.74,2/22/18,9:45,13:00,3:16,2/23/18,22:00,2/25/18,295.27,3/2/18,2229.57,,,,,0,,,,,,0,3/16/18,16400.86,1,1,5,,,,,,mass 4 taken in pm,
419,25.10_para_0.0_419,para,25,10,0,0,,3/6/18,3/11/18,9:03,1,,3/11/18,53.63,,,13:00,3:57,,,3/14/18,226.61,3/19/18,1436.77,3/25/18,5,0,2852.74,60,59,1,3/31/18,48,,60,,,,,,,,,,,mass 5 taken in pm,
420,25.10_para_40.1_420,para,25,10,40,1,3/12/18,3/6/18,3/11/18,9:08,1,,3/11/18,56.8,,,13:00,3:52,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,culled when chamber messed up,
421,25.10_para_42.1_421,para,25,10,42,1,3/12/18,3/6/18,3/11/18,9:02,1,,3/11/18,59.29,,,13:00,3:58,,,3/16/18,113.19,,,,,,,0,,,,,,0,,,,,,,,,,,culled when chamber messed up,
422,25.10_para_40.2_422,para,25,10,40,2,3/12/18,3/7/18,3/11/18,9:07,2,,3/11/18,58.71,,,13:00,3:53,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. culled when chamber messed up,
423,25.10_para_42.2_423,para,25,10,42,2,3/12/18,3/7/18,3/11/18,9:00,1,,3/11/18,48.54,,,13:00,4:00,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. culled when chamber messed up.,
424,25.10_para_40.3_424,para,25,10,40,3,3/12/18,3/7/18,3/11/18,9:05,1,,3/11/18,57.52,,,13:00,3:55,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. horn damaged at ovp.culled when chamber messed up,
425,25.10_para_42.3_425,para,25,10,42,3,3/12/18,3/7/18,3/11/18,8:57,1,,3/11/18,49.73,,,13:00,4:03,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. culled when chamber messed up.,
426,25.10_para_40.4_426,para,25,10,40,4,3/12/18,3/7/18,3/11/18,9:04,1,,3/11/18,47.41,,,13:00,3:56,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. culled when chamber messed up.,
427,25.10_para_42.4_427,para,25,10,42,4,3/12/18,3/7/18,3/11/18,8:54,1,,3/11/18,53.63,,,13:00,4:06,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. culled when chamber messed up,
428,25.10_para_42.4_428,para,25,10,42,4,3/12/18,3/7/18,3/11/18,8:56,1,,3/11/18,63.07,,,13:00,4:04,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,hatch date unsure. culled when chamber messed up,
